TIMESTEP (H),TIMESTEP (min),Time,Time_sin,Time_cos,day_of_year,Day of Year_sin,Day of Year_cos,day_of_week,Day of Week_sin,Day of Week_cos,To,RHo,I_dir,I_dif,I_gr,v_wind
8442,506520,18,-0.999940505,0.010908091,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.7,52,0,0,0,0
8442.083333,506525,18.08333333,-0.999464587,0.032719083,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.75,53.16666667,0,0,0,0
8442.166667,506530,18.16666667,-0.998512979,0.054514502,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.8,54.33333333,0,0,0,0
8442.25,506535,18.25,-0.997086132,0.076283975,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.85,55.5,0,0,0,0
8442.333333,506540,18.33333333,-0.995184727,0.09801714,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.9,56.66666667,0,0,0,0
8442.416667,506545,18.41666667,-0.994056338,0.108866875,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-10.95,57.83333333,0,0,0,0
8442.5,506550,18.5,-0.991444861,0.130526192,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11,59,0,0,0,0
8442.583333,506555,18.58333333,-0.98836151,0.152123386,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.05,60.16666667,0,0,0,0
8442.666667,506560,18.66666667,-0.984807753,0.173648178,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.1,61.33333333,0,0,0,0
8442.75,506565,18.75,-0.98078528,0.195090322,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.15,62.5,0,0,0,0
8442.833333,506570,18.83333333,-0.976296007,0.216439614,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.2,63.66666667,0,0,0,0
8442.916667,506575,18.91666667,-0.97134207,0.237685892,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.25,64.83333333,0,0,0,0
8443,506580,19,-0.965925826,0.258819045,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.3,66,0,0,0,0
8443.083333,506585,19.08333333,-0.960049854,0.279829014,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.325,66.25,0,0,0,0
8443.166667,506590,19.16666667,-0.953716951,0.3007058,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.35,66.5,0,0,0,0
8443.25,506595,19.25,-0.946930129,0.321439465,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.375,66.75,0,0,0,0
8443.333333,506600,19.33333333,-0.939692621,0.342020143,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.4,67,0,0,0,0
8443.416667,506605,19.41666667,-0.932007869,0.362438038,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.425,67.25,0,0,0,0
8443.5,506610,19.5,-0.923879533,0.382683432,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.45,67.5,0,0,0,0
8443.583333,506615,19.58333333,-0.915311479,0.40274669,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.475,67.75,0,0,0,0
8443.666667,506620,19.66666667,-0.906307787,0.422618262,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.5,68,0,0,0,0
8443.75,506625,19.75,-0.896872742,0.44228869,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.525,68.25,0,0,0,0
8443.833333,506630,19.83333333,-0.887010833,0.461748613,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.55,68.5,0,0,0,0
8443.916667,506635,19.91666667,-0.876726756,0.480988769,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.575,68.75,0,0,0,0
8444,506640,20,-0.866025404,0.5,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.6,69,0,0,0,0
8444.083333,506645,20.08333333,-0.854911871,0.518773258,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.61666667,69.16666667,0,0,0,0
8444.166667,506650,20.16666667,-0.843391446,0.537299608,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.63333333,69.33333333,0,0,0,0
8444.25,506655,20.25,-0.831469612,0.555570233,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.65,69.5,0,0,0,0
8444.333333,506660,20.33333333,-0.819152044,0.573576436,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.66666667,69.66666667,0,0,0,0
8444.416667,506665,20.41666667,-0.806444604,0.591309648,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.68333333,69.83333333,0,0,0,0
8444.5,506670,20.5,-0.79335334,0.608761429,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.7,70,0,0,0,0
8444.583333,506675,20.58333333,-0.779884483,0.625923472,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.71666667,70.16666667,0,0,0,0
8444.666667,506680,20.66666667,-0.766044443,0.64278761,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.73333333,70.33333333,0,0,0,0
8444.75,506685,20.75,-0.751839807,0.659345815,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.75,70.5,0,0,0,0
8444.833333,506690,20.83333333,-0.737277337,0.675590208,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.76666667,70.66666667,0,0,0,0
8444.916667,506695,20.91666667,-0.722363962,0.691513056,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.78333333,70.83333333,0,0,0,0
8445,506700,21,-0.707106781,0.707106781,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.8,71,0,0,0,0
8445.083333,506705,21.08333333,-0.691513056,0.722363962,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.81666667,71.33333333,0,0,0,0
8445.166667,506710,21.16666667,-0.675590208,0.737277337,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.83333333,71.66666667,0,0,0,0
8445.25,506715,21.25,-0.659345815,0.751839807,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.85,72,0,0,0,0
8445.333333,506720,21.33333333,-0.64278761,0.766044443,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.86666667,72.33333333,0,0,0,0
8445.416667,506725,21.41666667,-0.625923472,0.779884483,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.88333333,72.66666667,0,0,0,0
8445.5,506730,21.5,-0.608761429,0.79335334,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.9,73,0,0,0,0
8445.583333,506735,21.58333333,-0.591309648,0.806444604,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.91666667,73.33333333,0,0,0,0
8445.666667,506740,21.66666667,-0.573576436,0.819152044,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.93333333,73.66666667,0,0,0,0
8445.75,506745,21.75,-0.555570233,0.831469612,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.95,74,0,0,0,0
8445.833333,506750,21.83333333,-0.537299608,0.843391446,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.96666667,74.33333333,0,0,0,0
8445.916667,506755,21.91666667,-0.518773258,0.854911871,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.98333333,74.66666667,0,0,0,0
8446,506760,22,-0.5,0.866025404,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-12,75,0,0,0,0
8446.083333,506765,22.08333333,-0.480988769,0.876726756,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.98333333,75.08333333,0,0,0,0
8446.166667,506770,22.16666667,-0.461748613,0.887010833,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.96666667,75.16666667,0,0,0,0
8446.25,506775,22.25,-0.44228869,0.896872742,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.95,75.25,0,0,0,0
8446.333333,506780,22.33333333,-0.422618262,0.906307787,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.93333333,75.33333333,0,0,0,0
8446.416667,506785,22.41666667,-0.40274669,0.915311479,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.91666667,75.41666667,0,0,0,0
8446.5,506790,22.5,-0.382683432,0.923879533,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.9,75.5,0,0,0,0
8446.583333,506795,22.58333333,-0.362438038,0.932007869,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.88333333,75.58333333,0,0,0,0
8446.666667,506800,22.66666667,-0.342020143,0.939692621,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.86666667,75.66666667,0,0,0,0
8446.75,506805,22.75,-0.321439465,0.946930129,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.85,75.75,0,0,0,0
8446.833333,506810,22.83333333,-0.3007058,0.953716951,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.83333333,75.83333333,0,0,0,0
8446.916667,506815,22.91666667,-0.279829014,0.960049854,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.81666667,75.91666667,0,0,0,0
8447,506820,23,-0.258819045,0.965925826,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.8,76,0,0,0,0
8447.083333,506825,23.08333333,-0.237685892,0.97134207,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.81666667,74.58333333,0,0,0,0
8447.166667,506830,23.16666667,-0.216439614,0.976296007,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.83333333,73.16666667,0,0,0,0
8447.25,506835,23.25,-0.195090322,0.98078528,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.85,71.75,0,0,0,0
8447.333333,506840,23.33333333,-0.173648178,0.984807753,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.86666667,70.33333333,0,0,0,0
8447.416667,506845,23.41666667,-0.152123386,0.98836151,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.88333333,68.91666667,0,0,0,0
8447.5,506850,23.5,-0.130526192,0.991444861,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.9,67.5,0,0,0,0
8447.583333,506855,23.58333333,-0.108866875,0.994056338,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.91666667,66.08333333,0,0,0,0
8447.666667,506860,23.66666667,-0.087155743,0.996194698,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.93333333,64.66666667,0,0,0,0
8447.75,506865,23.75,-0.065403129,0.997858923,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.95,63.25,0,0,0,0
8447.833333,506870,23.83333333,-0.043619387,0.999048222,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.96666667,61.83333333,0,0,0,0
8447.916667,506875,23.91666667,-0.021814885,0.999762027,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-11.98333333,60.41666667,0,0,0,0
8448,506880,24,-2.45E-16,1,352,-0.221921513,0.975064532,2,0.974927912,-0.222520934,-12,59,0,0,0,0
8448.083333,506885,0.083333333,0.021814885,0.999762027,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.08333333,59.41666667,0,0,0,0
8448.166667,506890,0.166666667,0.043619387,0.999048222,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.16666667,59.83333333,0,0,0,0
8448.25,506895,0.25,0.065403129,0.997858923,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.25,60.25,0,0,0,0
8448.333333,506900,0.333333333,0.087155743,0.996194698,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.33333333,60.66666667,0,0,0,0
8448.416667,506905,0.416666667,0.108866875,0.994056338,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.41666667,61.08333333,0,0,0,0
8448.5,506910,0.5,0.130526192,0.991444861,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.5,61.5,0,0,0,0
8448.583333,506915,0.583333333,0.152123386,0.98836151,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.58333333,61.91666667,0,0,0,0
8448.666667,506920,0.666666667,0.173648178,0.984807753,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.66666667,62.33333333,0,0,0,0
8448.75,506925,0.75,0.195090322,0.98078528,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.75,62.75,0,0,0,0
8448.833333,506930,0.833333333,0.216439614,0.976296007,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.83333333,63.16666667,0,0,0,0
8448.916667,506935,0.916666667,0.237685892,0.97134207,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-12.91666667,63.58333333,0,0,0,0
8449,506940,1,0.258819045,0.965925826,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13,64,0,0,0,0
8449.083333,506945,1.083333333,0.279829014,0.960049854,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.09166667,64,0,0,0,0
8449.166667,506950,1.166666667,0.3007058,0.953716951,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.18333333,64,0,0,0,0
8449.25,506955,1.25,0.321439465,0.946930129,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.275,64,0,0,0,0
8449.333333,506960,1.333333333,0.342020143,0.939692621,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.36666667,64,0,0,0,0
8449.416667,506965,1.416666667,0.362438038,0.932007869,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.45833333,64,0,0,0,0
8449.5,506970,1.5,0.382683432,0.923879533,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.55,64,0,0,0,0
8449.583333,506975,1.583333333,0.40274669,0.915311479,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.64166667,64,0,0,0,0
8449.666667,506980,1.666666667,0.422618262,0.906307787,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.73333333,64,0,0,0,0
8449.75,506985,1.75,0.44228869,0.896872742,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.825,64,0,0,0,0
8449.833333,506990,1.833333333,0.461748613,0.887010833,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-13.91666667,64,0,0,0,0
8449.916667,506995,1.916666667,0.480988769,0.876726756,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.00833333,64,0,0,0,0
8450,507000,2,0.5,0.866025404,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.1,64,0,0,0,0
8450.083333,507005,2.083333333,0.518773258,0.854911871,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.11666667,63.58333333,0,0,0,0
8450.166667,507010,2.166666667,0.537299608,0.843391446,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.13333333,63.16666667,0,0,0,0
8450.25,507015,2.25,0.555570233,0.831469612,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.15,62.75,0,0,0,0
8450.333333,507020,2.333333333,0.573576436,0.819152044,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.16666667,62.33333333,0,0,0,0
8450.416667,507025,2.416666667,0.591309648,0.806444604,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.18333333,61.91666667,0,0,0,0
8450.5,507030,2.5,0.608761429,0.79335334,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.2,61.5,0,0,0,0
8450.583333,507035,2.583333333,0.625923472,0.779884483,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.21666667,61.08333333,0,0,0,0
8450.666667,507040,2.666666667,0.64278761,0.766044443,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.23333333,60.66666667,0,0,0,0
8450.75,507045,2.75,0.659345815,0.751839807,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.25,60.25,0,0,0,0
8450.833333,507050,2.833333333,0.675590208,0.737277337,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.26666667,59.83333333,0,0,0,0
8450.916667,507055,2.916666667,0.691513056,0.722363962,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.28333333,59.41666667,0,0,0,0
8451,507060,3,0.707106781,0.707106781,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.3,59,0,0,0,0
8451.083333,507065,3.083333333,0.722363962,0.691513056,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.35,60.58333333,0,0,0,0
8451.166667,507070,3.166666667,0.737277337,0.675590208,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.4,62.16666667,0,0,0,0
8451.25,507075,3.25,0.751839807,0.659345815,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.45,63.75,0,0,0,0
8451.333333,507080,3.333333333,0.766044443,0.64278761,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.5,65.33333333,0,0,0,0
8451.416667,507085,3.416666667,0.779884483,0.625923472,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.55,66.91666667,0,0,0,0
8451.5,507090,3.5,0.79335334,0.608761429,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.6,68.5,0,0,0,0
8451.583333,507095,3.583333333,0.806444604,0.591309648,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.65,70.08333333,0,0,0,0
8451.666667,507100,3.666666667,0.819152044,0.573576436,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.7,71.66666667,0,0,0,0
8451.75,507105,3.75,0.831469612,0.555570233,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.75,73.25,0,0,0,0
8451.833333,507110,3.833333333,0.843391446,0.537299608,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.8,74.83333333,0,0,0,0
8451.916667,507115,3.916666667,0.854911871,0.518773258,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.85,76.41666667,0,0,0,0
8452,507120,4,0.866025404,0.5,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.9,78,0,0,0,0
8452.083333,507125,4.083333333,0.876726756,0.480988769,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.88333333,78,0,0,0,0
8452.166667,507130,4.166666667,0.887010833,0.461748613,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.86666667,78,0,0,0,0
8452.25,507135,4.25,0.896872742,0.44228869,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.85,78,0,0,0,0
8452.333333,507140,4.333333333,0.906307787,0.422618262,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.83333333,78,0,0,0,0
8452.416667,507145,4.416666667,0.915311479,0.40274669,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.81666667,78,0,0,0,0
8452.5,507150,4.5,0.923879533,0.382683432,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.8,78,0,0,0,0
8452.583333,507155,4.583333333,0.932007869,0.362438038,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.78333333,78,0,0,0,0
8452.666667,507160,4.666666667,0.939692621,0.342020143,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.76666667,78,0,0,0,0
8452.75,507165,4.75,0.946930129,0.321439465,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.75,78,0,0,0,0
8452.833333,507170,4.833333333,0.953716951,0.3007058,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.73333333,78,0,0,0,0
8452.916667,507175,4.916666667,0.960049854,0.279829014,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.71666667,78,0,0,0,0
8453,507180,5,0.965925826,0.258819045,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.7,78,0,0,0,0
8453.083333,507185,5.083333333,0.97134207,0.237685892,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.69166667,78.16666667,0,0,0,0
8453.166667,507190,5.166666667,0.976296007,0.216439614,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.68333333,78.33333333,0,0,0,0
8453.25,507195,5.25,0.98078528,0.195090322,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.675,78.5,0,0,0,0
8453.333333,507200,5.333333333,0.984807753,0.173648178,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.66666667,78.66666667,0,0,0,0
8453.416667,507205,5.416666667,0.98836151,0.152123386,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.65833333,78.83333333,0,0,0,0
8453.5,507210,5.5,0.991444861,0.130526192,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.65,79,0,0,0,0
8453.583333,507215,5.583333333,0.994056338,0.108866875,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.64166667,79.16666667,0,0,0,0
8453.666667,507220,5.666666667,0.996194698,0.087155743,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.63333333,79.33333333,0,0,0,0
8453.75,507225,5.75,0.997858923,0.065403129,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.625,79.5,0,0,0,0
8453.833333,507230,5.833333333,0.999048222,0.043619387,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.61666667,79.66666667,0,0,0,0
8453.916667,507235,5.916666667,0.999762027,0.021814885,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.60833333,79.83333333,0,0,0,0
8454,507240,6,1,6.12E-17,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.6,80,0,0,0,0
8454.083333,507245,6.083333333,0.999762027,-0.021814885,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.56666667,79.91666667,0,0,0,0
8454.166667,507250,6.166666667,0.999048222,-0.043619387,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.53333333,79.83333333,0,0,0,0
8454.25,507255,6.25,0.997858923,-0.065403129,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.5,79.75,0,0,0,0
8454.333333,507260,6.333333333,0.996194698,-0.087155743,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.46666667,79.66666667,0,0,0,0
8454.416667,507265,6.416666667,0.992809667,-0.119703655,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.43333333,79.58333333,0,0,0,0
8454.5,507270,6.5,0.991444861,-0.130526192,353,-0.2051045,0.97874008,3,0.433883739,-0.900968868,-14.4,79.5,0,0,0,0
